ID, Type, Car, MPG, Horsepower, Seats, MSRP, Market Price, Price Range, Image Link
445712, luxury, 2020 INFINITI QX50 LUXE, 25 MPG, 268, 5, 43275, 37787, $38275 - $56875, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12821/2019-infiniti-qx50-side_12821_001_640x480_qab.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444187, luxury, 2020 Lexus NX 300, 24 MPG, 235, 5, 39295, 36347, $37895 - $47385, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13730/2020-lexus-nx-side_13730_001_640x480_085.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445564, luxury, 2020 Acura ILX Premium & A-SPEC Pkgs, 28 MPG, 201, 5, 30745, 28423, $26895 - $32645, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13357/2019-acura-ilx-side_13357_001_640x480_wx.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445718, luxury, 2020 BMW X3 sDrive30i, 27 MPG, 248, 5, 42945, 39067, $42945 - $56895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12808/2019-bmw-x3-side_12808_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445296, luxury, 2020 Cadillac XT4 Luxury, 26 MPG, 237, 5, 36690, 34866, $36690 - $43290, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13141/2019-cadillac-xt4-side_13141_001_640x480_g1w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444744, luxury, 2020 Lexus ES ES 350, 26 MPG, 302, 5, 40925, 37786, $40925 - $46685, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13039/2019-lexus-es-side_13039_001_640x480_085.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444332, luxury, 2020 Mercedes-Benz GLE GLE 350, 22 MPG, 255, 5, 54695, 52075, $54695 - $62145, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13535/2020-mercedes-benz-gle-class-side_13535_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445870, luxury, 2020 Mercedes-Benz E‑Class E 450 4MATIC, 22 MPG, 362, 4, 67845, 63896, $55045 - $74895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14351/2020-mercedes-benz-e-class-side_14351_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444862, luxury, 2020 Acura MDX Base Style, 23 MPG, 290, 7, 45525, 38983, $45525 - $63745, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12361/2018-acura-mdx-side_12361_001_640x480_wa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444180, luxury, 2020 Volvo XC90 T6 Inscription, 21 MPG, 316, 7, 64095, 56839, $49345 - $74795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13754/2020-volvo-xc90-side_13754_001_640x480_707.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445576, luxury, 2020 Porsche Cayenne E-Hybrid, 22 MPG | 46 MPGe, 335, 5, 82450, 77404, $68150 - $163250, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13963/2019-porsche-cayenne-side_13963_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445142, luxury, 2020 Buick Enclave Avenir, 21 MPG, 310, 7, 54995, 51755, $41195 - $57295, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14072/2020-buick-enclave-side_14072_001_640x480_g1w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445714, luxury, 2020 INFINITI Q50 3.0t PURE, 23 MPG, 300, 5, 37425, 32948, $37425 - $57275, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13992/2020-infiniti-q50-side_13992_001_640x480_qaw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444990, luxury, 2020 Lexus RX RX 450h, 30 MPG, 308, 5, 47775, 44320, $45175 - $51575, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13974/2020-lexus-rx%20hybrid-side_13974_001_640x480_085.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445303, luxury, 2020 Lexus GS GS 350, 23 MPG, 311, 5, 52420, 48829, $52090 - $86035, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
446231, luxury, 2020 Toyota Land Cruiser Heritage Edition, 14 MPG, 381, 5, 89070, 81169, $86740 - $89070, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11710/2017-toyota-land%20cruiser-side_11710_001_640x480_070.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439853, luxury, 2019 Genesis G80 3.8, 21 MPG, 311, 5, 43045, 39881, $43045 - $60495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12037/2018-genesis-g80-side_12037_001_640x480_yw6.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441277, luxury, 2019 Acura RLX Sport Hybrid SH-AWD, 28 MPG, 310, 5, 62945, 52766, $62945, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12568/2018-acura-rlx-side_12568_001_640x480_wv.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441173, luxury, 2019 Acura RLX Base Style, 23 MPG, 310, 5, 55895, 46873, $55895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12480/2018-acura-rlx-side_12480_001_640x480_wx.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441537, luxury, 2019 Buick LaCrosse Avenir, 24 MPG, 310, 5, 45795, 42538, $30495 - $47995, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
439862, luxury, 2019 Lincoln Continental Select, 19 MPG, 305, 5, 52940, 48874, $47140 - $73040, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12798/2018-lincoln-continental-side_12798_001_640x480_ug.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442154, luxury, 2019 Cadillac XTS Platinum, 22 MPG, 304, 5, 67190, 62473, $47890 - $73990, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12939/2019-cadillac-xts-side_12939_001_640x480_g1w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444078, luxury, 2019 BMW 6 Series 650i Gran Coupe xDrive, 20 MPG, 443, 5, 97095, 88793, $71295 - $125395, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12108/2018-bmw-6-series-side_12108_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439779, luxury, 2019 Mercedes-Benz GLS GLS 550 4MATIC, 16 MPG, 449, 7, 96745, 86402, $71145 - $96745, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13425/2019-mercedes-benz-gls-class-side_13425_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439903, luxury, 2019 Mercedes-Benz Mercedes‑AMG GLS GLS 63, 15 MPG, 577, 7, 127145, 115409, $127145, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12787/2018-mercedes-benz-gls-class-side_12787_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444534, luxury, 2020 BMW 3 Series M340i, 25 MPG, 382, 5, 54995, 49973, $54995 - $56995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13651/2020-bmw-3-series-side_13651_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445337, luxury, 2020 Lexus GS GS F, 19 MPG, 467, 5, 86035, 81225, $86035, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14294/2020-lexus-gs%20f-side_14294_001_640x480_083.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443330, luxury, 2020 Jaguar F‑TYPE P300, 26 MPG, 296, 2, 65725, 59783, $62625 - $127725, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13712/2020-jaguar-f-type-side_13712_001_640x480_1aa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442170, luxury, 2019 Audi RS 5 Base Style, 20 MPG, 444, 5, 75195, 67577, $75195, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13351/2019-audi-rs%205%20sportback-side_13351_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442344, luxury, 2019 Audi S5 Premium Plus, 24 MPG, 349, 4, 66095, 59313, $53395 - $69795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12047/2018-audi-s5%20cabriolet-side_12047_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443183, luxury, 2019 Audi S4 Prestige, 24 MPG, 349, 5, 58795, 51533, $51195 - $58795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13374/2019-audi-s4-side_13374_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
439778, luxury, 2019 Mercedes-Benz Mercedes‑AMG E‑Class E 53 AMG, 21 MPG, 429, 5, 74625, 67520, $73475 - $109775, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13305/2019-mercedes-benz-e-class-side_13305_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441730, luxury, 2019 Mercedes-Benz Mercedes‑AMG C‑Class C 63 AMG, 21 MPG, 469, 5, 67995, 62562, $56245 - $84795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13418/2019-mercedes-benz-c-class-side_13418_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441814, luxury, 2019 Audi SQ5 Premium Plus, 21 MPG, 349, 5, 59195, 52713, $53395 - $63095, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13367/2019-audi-sq5-side_13367_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
436528, luxury, 2019 BMW M5 Base Style, 17 MPG, 600, 5, 104695, 0, $104695 - $111995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13601/2019-bmw-m5-side_13601_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444744, luxury, 2020 Lexus ES ES 350, 26 MPG, 302, 5, 40925, 37786, $40925 - $46685, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13039/2019-lexus-es-side_13039_001_640x480_085.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444332, luxury, 2020 Mercedes-Benz GLE GLE 350, 22 MPG, 255, 5, 54695, 52075, $54695 - $62145, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13535/2020-mercedes-benz-gle-class-side_13535_001_640x480_149.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444320, luxury, 2020 Volvo XC40 T4 Momentum, 27 MPG, 187, 5, 34695, 31471, $34695 - $43445, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12737/2019-volvo-xc40-side_12737_001_640x480_711.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446004, luxury, 2020 Audi Q5 45 TFSI Prestige, 24 MPG, 248, 5, 54695, 50833, $44295 - $54695, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14210/2020-audi-q5-side_14210_001_640x480_t9.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445870, luxury, 2020 Mercedes-Benz E‑Class E 450 4MATIC, 22 MPG, 362, 4, 67845, 63896, $55045 - $74895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14351/2020-mercedes-benz-e-class-side_14351_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444534, luxury, 2020 BMW 3 Series M340i, 25 MPG, 382, 5, 54995, 49973, $41745 - $56995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13651/2020-bmw-3-series-side_13651_001_640x480_300.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443755, luxury, 2020 Acura RDX FWD w/Advance Pkg, 24 MPG, 272, 5, 46925, 43555, $38825 - $48925, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12875/2019-acura-rdx-side_12875_001_640x480_wa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444862, luxury, 2020 Acura MDX Base Style, 23 MPG, 290, 7, 45525, 38983, $45525 - $63745, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12361/2018-acura-mdx-side_12361_001_640x480_wa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445006, luxury, 2020 Mercedes-Benz GLC GLC 300 4MATIC, 24 MPG, 255, 5, 45495, 43256, $43495 - $45495, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13890/2020-mercedes-benz-glc-class-side_13890_001_640x480_799.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444180, luxury, 2020 Volvo XC90 T6 Inscription, 21 MPG, 316, 7, 64095, 56839, $49345 - $74795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13754/2020-volvo-xc90-side_13754_001_640x480_707.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445987, electric, 2020 Hyundai Kona Electric Limited, 120 MPGe, 201, 5, 42920, 41507, $38310 - $46520, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13530/2019-hyundai-kona%20ev-side_13530_001_640x480_p6w.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443850, electric, 2021 Rivian R1S Base Style, 0, 0, 7, 72500, 0, $72500, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
444869, electric, 2020 Jaguar I‑PACE EV400 SE, 76 MPGe, 394, 5, 77275, 73967, $70875 - $81925, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14096/2020-jaguar-i-pace-side_14096_001_640x480_1aq.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446989, electric, 2020 Tesla Model X Performance, 90 MPGe, 0, 7, 106190, 106190, $89690 - $106190, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447824, electric, 2020 Tesla Model Y Long Range, 121 MPGe, 0, 7, 54190, 0, $54190 - $62190, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441072, electric, 2019 Audi e‑tron Prestige, 74 MPGe, 0, 5, 82795, 74722, $75795 - $82795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13680/2019-audi-e-tron-side_13680_001_640x480_2y2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
437166, electric, 2019 Chevrolet Bolt EV LT, 119 MPGe, 200, 5, 37495, 34330, $37495 - $41895, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13022/2019-chevrolet-bolt%20ev-side_13022_001_640x480_gaz.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441280, electric, 2019 Tesla Model 3 Mid Range, 130 MPGe, 0, 5, 45200, 45200, $36200 - $60700, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12659/2017-tesla-model%203-side_12659_001_640x480_ppsw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441718, electric, 2019 Honda Clarity Electric Base Style, 114 MPGe, 161, 5, 37575, 37255, $37575, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12390/2017-honda-clarity%20electric-side_12390_001_640x480_wa.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443592, electric, 2019 Honda Clarity Fuel Cell Base Style, 68 MPGe, 174, 5, 59445, 0, $59445, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
442003, electric, 2019 BMW i3 s w/Range Extender, 31 MPG | 100 MPGe, 181, 4, 52495, 47639, $45445 - $52495, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441082, electric, 2019 Chevrolet Volt LT, 42 MPG | 106 MPGe, 0, 5, 34395, 31705, $34395 - $38995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13072/2019-chevrolet-volt-side_13072_001_640x480_gaz.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
438414, electric, 2019 Hyundai Ioniq Electric Limited, 136 MPGe, 118, 5, 37745, 36103, $31245 - $37745, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13229/2019-hyundai-ioniq%20electric-side_13229_001_640x480_waw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443270, electric, 2019 Kia Niro EV EX Premium, 112 MPGe, 201, 5, 45045, 42319, $39545 - $45045, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13779/2019-kia-niro%20ev-side_13779_001_640x480_swp.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
438631, electric, 2019 Nissan LEAF S, 112 MPGe, 147, 5, 30915, 28608, $30915 - $43475, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12670/2018-nissan-leaf-side_12670_001_640x480_qak.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
441079, electric, 2019 Kia Soul EV + (Plus), 108 MPGe, 109, 5, 36945, 35097, $34945 - $36945, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13062/2019-kia-soul%20ev-side_13062_001_640x480_aat.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445301, electric, 2020 Porsche Taycan Turbo S, 0, 750, 4, 186350, 0, $152250 - $186350, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14293/2020-porsche-taycan-side_14293_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446995, electric, 2020 Tesla Model S Performance, 104 MPGe, 0, 7, 101100, 0, $81190 - $101100, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14359/2020-tesla-model%20s-side_14359_001_640x480_ppsw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446989, electric, 2020 Tesla Model X Performance, 90 MPGe, 0, 7, 106190, 106190, $89690 - $106190, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441280, electric, 2019 Tesla Model 3 Mid Range, 130 MPGe, 0, 5, 45200, 45200, $36200 - $60700, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12659/2017-tesla-model%203-side_12659_001_640x480_ppsw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
442003, electric, 2019 BMW i3 s w/Range Extender, 31 MPG | 100 MPGe, 181, 4, 52495, 47639, $45445 - $52495, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
443845, electric, 2021 Rivian R1T Base Style, 0, 0, 5, 69000, 0, $69000, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
443850, electric, 2021 Rivian R1S Base Style, 0, 0, 7, 72500, 0, $72500, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
444869, electric, 2020 Jaguar I‑PACE EV400 SE, 76 MPGe, 394, 5, 77275, 73967, $70875 - $81925, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14096/2020-jaguar-i-pace-side_14096_001_640x480_1aq.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
445301, electric, 2020 Porsche Taycan Turbo S, 0, 750, 4, 186350, 0, $152250 - $186350, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14293/2020-porsche-taycan-side_14293_001_640x480_2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446995, electric, 2020 Tesla Model S Performance, 104 MPGe, 0, 7, 101100, 0, $81190 - $101100, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14359/2020-tesla-model%20s-side_14359_001_640x480_ppsw.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
446989, electric, 2020 Tesla Model X Performance, 90 MPGe, 0, 7, 106190, 106190, $89690 - $106190, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
447824, electric, 2020 Tesla Model Y Long Range, 121 MPGe, 0, 7, 54190, 0, $54190 - $62190, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
441072, electric, 2019 Audi e‑tron Prestige, 74 MPGe, 0, 5, 82795, 74722, $75795 - $82795, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13680/2019-audi-e-tron-side_13680_001_640x480_2y2y.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444449, van-minivan, 2020 Honda Odyssey EX, 22 MPG, 280, 8, 35910, 33209, $31910 - $48540, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/12052/2018-honda-odyssey-side_12052_001_640x480_wb.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444986, van-minivan, 2020 Chrysler Pacifica Limited, 22 MPG, 287, 8, 45940, 42839, $34990 - $46735, https://file.kbb.com/kbb/images/icons/no-image-te/640x480.png?interpolation=high-quality&downsize=200:*
445544, van-minivan, 2020 Chrysler Voyager LX, 22 MPG, 287, 8, 31290, 29960, $28480 - $31290, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/14071/2020-chrysler-voyager-side_14071_001_640x480_pw7.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
443475, van-minivan, 2020 Toyota Sienna LE, 21 MPG, 296, 7, 35590, 32789, $32760 - $50535, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13010/2019-toyota-sienna-side_13010_001_640x480_040.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
444980, van-minivan, 2020 Kia Sedona SX, 21 MPG, 276, 8, 42620, 40403, $28720 - $42620, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13275/2019-kia-sedona-side_13275_001_640x480_swp.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
438289, van-minivan, 2019 Dodge Grand Caravan Passenger SXT, 20 MPG, 283, 7, 33095, 30702, $27595 - $33095, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/11888/2017-dodge-grand%20caravan-side_11888_001_640x480_pw7.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447217, van-minivan, 2020 Ford Transit Connect Passenger Wagon Titanium, 26 MPG, 162, 7, 33545, 31294, $28315 - $33545, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13711/2019-ford-transit%20connect-side_13711_001_640x480_z2.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
447335, van-minivan, 2020 Ford Transit Connect Cargo Van XLT, 22 MPG, 162, 2, 28995, 27139, $25570 - $28995, https://file.kbb.com/kbb/vehicleimage/evoxseo/cp/l/13634/2019-ford-transit%20connect-side_13634_001_640x480_z2.png?interpolation=high-quality&crop=1.0xw:0.90xh;lefttop&downsize=200:*
